rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
1,IFFT,float32,1024,1024,1024,8,1,MPI,2,613.0454,553.2353,717.5095,629.8331,62.5148,553.8381
1,FFT,float32,1024,1024,1024,4,2,NCCL,2,1125.1775,193.5667,278.0132,214.3642,28.092,194.5948
1,IFFT,float32,1024,1024,1024,4,2,NCCL,2,293.4909,198.4059,206.5134,200.9131,3.0037,198.974
0,FFT,float32,1024,1024,1024,4,2,NCCL,2,1114.9956,193.1772,278.4149,214.8241,28.0812,195.2539
0,IFFT,float32,1024,1024,1024,4,2,NCCL,2,291.6263,197.8144,206.878,200.4261,3.0807,198.5188
2,FFT,float32,1024,1024,1024,4,2,NCCL,2,1123.5434,193.8074,279.6941,214.8927,28.2788,195.4874
2,IFFT,float32,1024,1024,1024,4,2,NCCL,2,291.7022,197.7423,206.5938,200.2904,2.9615,197.7423
3,FFT,float32,1024,1024,1024,4,2,NCCL,2,1155.0253,194.0139,279.2761,214.1497,28.4004,194.5479
3,IFFT,float32,1024,1024,1024,4,2,NCCL,2,293.1976,198.8628,206.4005,201.1266,2.7667,198.8628
4,FFT,float32,1024,1024,1024,4,2,NCCL,2,1118.5819,194.2265,278.5899,214.9369,27.9525,195.1598
4,IFFT,float32,1024,1024,1024,4,2,NCCL,2,291.5331,197.9883,206.2105,200.2701,3.015,198.4694
5,FFT,float32,1024,1024,1024,4,2,NCCL,2,1118.5397,194.365,278.7499,214.3503,28.2167,195.149
5,IFFT,float32,1024,1024,1024,4,2,NCCL,2,294.8603,198.769,206.151,200.9098,2.6963,198.769
7,FFT,float32,1024,1024,1024,4,2,NCCL,2,1117.9944,194.9035,278.9724,214.6124,28.1296,197.6513
7,IFFT,float32,1024,1024,1024,4,2,NCCL,2,294.0972,199.1854,204.3664,200.625,1.4571,199.8879
6,FFT,float32,1024,1024,1024,4,2,NCCL,2,1117.9576,195.9915,279.0749,215.2246,27.9385,196.6648
6,IFFT,float32,1024,1024,1024,4,2,NCCL,2,291.6318,197.789,204.0952,199.9991,1.9233,199.6081
5,FFT,float32,1024,1024,1024,4,2,MPI,2,3321.3666,573.6473,806.0391,658.6516,76.8849,801.462
5,IFFT,float32,1024,1024,1024,4,2,MPI,2,625.3979,421.3409,550.9203,476.5948,38.0867,513.9779
2,FFT,float32,1024,1024,1024,4,2,MPI,2,3292.7099,564.469,791.8151,630.59,65.2625,594.2408
2,IFFT,float32,1024,1024,1024,4,2,MPI,2,873.7242,449.5867,635.7926,514.9676,63.2763,501.7676
3,FFT,float32,1024,1024,1024,4,2,MPI,2,3293.6256,465.8339,792.03,562.2526,92.7015,499.6987
3,IFFT,float32,1024,1024,1024,4,2,MPI,2,868.8536,496.7527,730.4564,586.7348,64.8723,535.8082
4,FFT,float32,1024,1024,1024,4,2,MPI,2,3321.4376,480.3513,702.7488,565.1188,79.1409,650.9922
4,IFFT,float32,1024,1024,1024,4,2,MPI,2,748.64,485.2967,643.2165,583.0295,42.1263,643.2165
0,FFT,float32,1024,1024,1024,4,2,MPI,2,3366.5511,550.8051,925.4783,644.7961,122.9759,925.4783
0,IFFT,float32,1024,1024,1024,4,2,MPI,2,734.7236,442.2556,612.6834,509.9026,49.8603,566.4798
6,FFT,float32,1024,1024,1024,4,2,MPI,2,3350.3376,556.1497,807.9893,614.3506,73.4425,629.3792
6,IFFT,float32,1024,1024,1024,4,2,MPI,2,760.0672,480.3691,627.276,541.0013,56.0789,561.379
1,FFT,float32,1024,1024,1024,4,2,MPI,2,3371.424,472.3542,807.4751,553.2203,117.5044,485.4312
1,IFFT,float32,1024,1024,1024,4,2,MPI,2,681.4632,386.3908,882.2933,606.7241,113.3486,618.3294
7,FFT,float32,1024,1024,1024,4,2,MPI,2,3469.2089,475.4067,808.0516,539.4482,98.6513,490.1551
7,IFFT,float32,1024,1024,1024,4,2,MPI,2,765.6544,563.3633,766.5793,621.6578,54.3541,618.8694
6,FFT,float64,1024,1024,1024,2,4,NCCL,2,1330.6382,397.8624,470.3884,410.851,22.2833,405.3011
6,IFFT,float64,1024,1024,1024,2,4,NCCL,2,497.5552,399.8339,407.9763,405.5363,2.3919,399.8339
7,FFT,float64,1024,1024,1024,2,4,NCCL,2,1330.8337,391.3139,470.5927,406.7359,24.177,391.3139
7,IFFT,float64,1024,1024,1024,2,4,NCCL,2,502.5977,404.8231,417.4748,410.2064,3.4783,404.8231
